EU_circo;code_région;nom_région;chef-lieu_région;numéro_département;nom_département;préfecture;numéro_circonscription;nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;8;Thel;69470;69247;46.116667;4.383333;2.07
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;8;Thizy;69240;69248;46.033333;4.316667;2.58
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;8;Valsonne;69170;69254;45.95;4.433333;1.69
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;8;Ville-sur-Jarnioux;69640;69265;45.966667;4.616667;1.22
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Aigueperse;69790;69002;46.283333;4.433333;2.64
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Alix;69380;69004;45.916667;4.65;1.49
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Ambérieux;69480;69005;;;
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Anse;69480;69009;45.933333;4.716667;1.24
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Arnas;69400;69013;46.016667;4.7;1.49
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Avenas;69430;69015;46.2;4.616667;2.12
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Azolette;69790;69016;46.2;4.416667;2.12
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Beaujeu;69430;69018;46.15;4.6;1.81
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Belleville;69220;69019;46.108333;4.75;1.55
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Belmont-d'Azergues;69380;69020;;;
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Blacé;69460;69023;46.033333;4.65;1.26
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Cenves;69840;69035;46.266667;4.65;2.54
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Cercié;69220;69036;46.116667;4.666667;1.6
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Charentay;69220;69045;46.083333;4.683333;1.4
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Charnay;69380;69047;45.9;4.666667;0.96
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Chazay-d'Azergues;69380;69052;45.866667;4.716667;0.48
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Chénas;69840;69053;46.216667;4.716667;2.23
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Chiroubles;69115;69058;46.183333;4.666667;2.02
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Cogny;69640;69061;45.983333;4.633333;0.77
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Corcelles-en-Beaujolais;69220;69065;46.15;4.716667;1.81
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Denicé;69640;69074;46;4.65;0.88
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Dracé;69220;69077;46.15;4.766667;1.81
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Emeringes;69840;69082;46.216667;4.666667;2.23
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Fleurie;69820;69084;46.183333;4.7;2.02
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Gleizé;69400;69092;45.983333;4.683333;0.77
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Juliénas;69840;69103;46.233333;4.716667;2.33
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Jullié;69840;69104;46.233333;4.683333;2.33
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Lacenas;69640;69105;46;4.65;0.88
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Lachassagne;69480;69106;45.933333;4.683333;0.73
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Lancié;69220;69108;46.166667;4.716667;1.92
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Lantignié;69430;69109;46.15;4.633333;1.81
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Le Perréon;69460;69151;46.066667;4.6;1.29
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Les Ardillats;69430;69012;46.183333;4.55;2.02
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Liergues;69400;69114;45.966667;4.666667;0.92
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Limas;69400;69115;45.966667;4.7;0.76
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Lozanne;69380;69121;45.866667;4.683333;0.41
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Lucenay;69480;69122;45.916667;4.7;0.52
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Marchampt;69430;69124;46.116667;4.583333;1.6
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Marcy;69480;69126;45.916667;4.683333;0.73
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Monsols;69860;69135;46.216667;4.516667;2.23
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Montmelas-Saint-Sorlin;69640;69137;46.016667;4.616667;0.98
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Morancé;69480;69140;45.9;4.7;1.34
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Odenas;69460;69145;46.083333;4.65;1.4
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Ouroux;69860;69150;46.233333;4.6;2.33
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Pommiers;69480;69156;45.95;4.683333;1.43
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Pouilly-le-Monial;69400;69159;45.966667;4.65;1.49
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Propières;69790;69161;46.183333;4.433333;2.02
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Quincié-en-Beaujolais;69430;69162;46.116667;4.6;1.6
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Régnié-Durette;69430;69165;;;
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Rivolet;69640;69167;46;4.6;1.22
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Bonnet-des-Bruyères;69790;69182;46.266667;4.466667;2.54
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Christophe;69860;69185;;;
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Clément-de-Vers;69790;69186;46.216667;4.4;2.23
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Cyr-le-Chatoux;69870;69192;46.033333;4.566667;1.65
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Didier-sur-Beaujeu;69430;69196;46.15;4.55;1.81
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Etienne-des-Oullières;69460;69197;46.066667;4.65;1.29
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Etienne-la-Varenne;69460;69198;46.083333;4.633333;1.4
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Georges-de-Reneins;69830;69206;46.066667;4.716667;1.29
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Igny-de-Vers;69790;69209;46.233333;4.433333;2.33
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Jacques-des-Arrêts;69860;69210;46.25;4.6;2.43
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Jean-d'Ardières;69220;69211;46.116667;4.733333;1.6
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Jean-des-Vignes;69380;69212;45.866667;4.683333;0.41
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Julien;69640;69215;46.033333;4.666667;1.82
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Lager;69220;69218;46.116667;4.666667;1.6
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Saint-Mamert;69860;69224;46.25;4.583333;2.43
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Salles-Arbuissonnas-en-Beaujolais;69460;69172;;;
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Taponas;69220;69242;46.116667;4.766667;1.6
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Trades;69860;69251;46.266667;4.566667;2.54
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Vaux-en-Beaujolais;69460;69257;46.05;4.583333;1.65
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Vauxrenard;69820;69258;46.2;4.65;2.12
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Vernay;69430;69261;46.15;4.533333;1.81
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Villefranche-sur-Saône;69400;69264;45.983333;4.716667;1.18
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;9;Villié-Morgon;69910;69267;46.166667;4.683333;1.92
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Aveize;69610;69014;45.683333;4.483333;1.3
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Brignais;69530;69027;45.666667;4.75;1.2
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Brindas;69126;69028;45.716667;4.683333;0.89
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Brullioles;69690;69030;45.766667;4.5;1.18
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Brussieu;69690;69031;45.75;4.516667;1.05
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Chambost-Longessaigne;69770;69038;45.766667;4.366667;2.19
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Chaponost;69630;69043;45.7;4.75;0.99
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Charbonnières-les-Bains;69260;69044;45.783333;4.733333;0.61
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Coise;69590;69062;45.616667;4.483333;1.51
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Courzieu;69690;69067;45.733333;4.566667;0.78
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Craponne;69290;69069;45.733333;4.716667;0.86
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Dardilly;69570;69072;45.8;4.733333;0.61
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Duerne;69850;69078;45.683333;4.533333;1.09
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Grézieu-la-Varenne;69290;69094;45.75;4.7;0.68
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Grézieu-le-Marché;69610;69095;;;
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Haute-Rivoire;69610;69099;45.716667;4.4;1.94
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;La Chapelle-sur-Coise;69590;69042;45.65;4.5;1.3
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Larajasse;69590;69110;45.616667;4.5;1.51
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Les Halles;69610;69098;45.716667;4.433333;1.69
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Longessaigne;69770;69120;45.8;4.433333;1.69
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Marcy-l'Etoile;69280;69127;45.783333;4.716667;1
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Messimy;69510;69131;;;
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Meys;69610;69132;45.683333;4.383333;2.07
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Montromant;69610;69138;45.7;4.516667;1.58
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Montrottier;69770;69139;45.783333;4.466667;1.43
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Pollionnay;69290;69154;45.766667;4.65;1.92
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Pomeys;69590;69155;45.65;4.45;1.56
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Saint-Clément-les-Places;69930;69187;45.75;4.433333;1.69
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Sainte-Consorce;69280;69190;45.766667;4.7;1
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Sainte-Foy-l'Argentière;69610;69201;45.7;4.466667;1.43
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Saint-Genis-l'Argentière;69610;69203;45.716667;4.5;1.21
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Saint-Genis-Laval;69230;69204;45.683333;4.8;1.11
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Saint-Genis-les-Ollières;69290;69205;45.75;4.733333;1.22
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Saint-Laurent-de-Chamousset;69930;69220;45.733333;4.466667;1.43
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Saint-Laurent-de-Vaux;69670;69221;45.716667;4.633333;1
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Saint-Martin-en-Haut;69850;69227;45.65;4.55;1.3
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Saint-Symphorien-sur-Coise;69590;69238;45.633333;4.45;1.56
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Souzy;69610;69178;45.7;4.45;1.56
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Thurins;69510;69249;45.683333;4.633333;1.09
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Vaugneray;69670;69255;45.733333;4.65;1
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Villechenève;69770;69263;45.816667;4.416667;1.81
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Vourles;69390;69268;45.666667;4.783333;1.2
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;10;Yzeron;69510;69269;45.7;4.583333;1.61
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Ampuis;69420;69007;45.483333;4.816667;2.34
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Chaponnay;69970;69270;45.616667;4.933333;2.13
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Chassagny;69700;69048;45.6;4.733333;1.61
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Chaussan;69440;69051;45.633333;4.633333;1.41
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Communay;69360;69272;45.6;4.833333;1.61
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Condrieu;69420;69064;45.45;4.766667;2.55
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Echalas;69700;69080;45.55;4.716667;1.92
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Givors;69700;69091;45.583333;4.766667;1.72
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Grigny;69520;69096;45.616667;4.783333;1.51
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Les Haies;69420;69097;45.5;4.75;2.24
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Loire-sur-Rhône;69700;69118;;;
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Longes;69420;69119;45.5;4.683333;2.24
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Marennes;69970;69281;45.616667;4.9;1.88
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Millery;69390;69133;45.633333;4.766667;1.41
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Mions;69780;69283;45.666667;4.95;2.26
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Montagny;69700;69136;45.616667;4.75;-1
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Mornant;69440;69141;45.616667;4.666667;1.51
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Orliénas;69530;69148;45.666667;4.716667;1.2
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Riverie;69440;69166;45.6;4.6;1.61
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Rontalon;69510;69170;45.666667;4.633333;1.2
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Saint-Andéol-le-Château;69700;69179;45.583333;4.7;1.72
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Saint-André-la-Côte;69440;69180;45.633333;4.6;1.41
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Saint-Cyr-sur-le-Rhône;69560;69193;45.516667;4.85;2.13
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Saint-Didier-sous-Riverie;69440;69195;45.6;4.6;1.61
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Sainte-Catherine;69440;69184;;;
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Sainte-Colombe;69560;69189;45.516667;4.866667;2.13
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Saint-Jean-de-Touslas;69700;69213;45.583333;4.666667;1.8
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Saint-Laurent-d'Agny;69440;69219;45.633333;4.683333;1.41
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Saint-Maurice-sur-Dargoire;69440;69228;45.583333;4.633333;1.72
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Saint-Pierre-de-Chandieu;69780;69289;45.65;5.016667;2.77
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Saint-Romain-en-Gal;69560;69235;45.533333;4.866667;2.03
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Saint-Romain-en-Gier;69700;69236;45.566667;4.716667;1.82
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Saint-Sorlin;69440;69237;45.616667;4.633333;1.51
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Saint-Symphorien-d'Ozon;69360;69291;45.633333;4.866667;1.62
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Sérézin-du-Rhône;69360;69294;45.633333;4.833333;1.41
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Simandres;69360;69295;45.616667;4.866667;1.62
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Soucieu-en-Jarrest;69510;69176;45.683333;4.7;1.78
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Taluyers;69440;69241;45.65;4.733333;1.54
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Ternay;69360;69297;45.616667;4.816667;1.51
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Toussieu;69780;69298;45.65;4.983333;2.52
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Trèves;69420;69252;45.533333;4.666667;2.03
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;11;Tupin-et-Semons;69420;69253;45.483333;4.8;2.34
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;12;Charly;69390;69046;45.65;4.8;1.3
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;12;Francheville;69340;69089;45.733333;4.766667;0.86
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;12;Irigny;69540;69100;45.666667;4.816667;1.24
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;12;La Mulatière;69350;69142;45.733333;4.8;1.11
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;12;Oullins;69600;69149;45.716667;4.8;1.11
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;12;Pierre-Bénite;69310;69152;45.7;4.816667;1.24
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;12;Sainte-Foy-lès-Lyon;69110;69202;45.733333;4.8;1.11
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;12;Tassin-la-Demi-Lune;69160;69244;45.766667;4.783333;0.99
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;12;Vernaison;69390;69260;45.65;4.816667;1.76
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;13;Chassieu;69680;69271;45.75;4.966667;2.39
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;13;Colombier-Saugnieu;69124;69299;45.71243;5.1116;-1
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;13;Décines-Charpieu;69150;69275;45.75;4.966667;2.39
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;13;Genas;69740;69277;45.733333;5;2.64
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;13;Jonage;69330;69279;45.8;5.033333;2.9
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;13;Jons;69330;69280;45.8077;5.07919;-1
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;13;Meyzieu;69330;69282;45,77;5; 
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;13;Pusignan;69330;69285;45.75;5.066667;-1
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;13;Saint-Bonnet-de-Mure;69720;69287;45.683333;5.033333;2.9
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;13;Saint-Laurent-de-Mure;69720;69288;45.683333;5.033333;2.9
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;13;Saint-Priest;69800;69290;45.691667;4.933333;-1
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;14;Corbas;69960;69273;45.666667;4.9;1.88
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;14;Feyzin;69320;69276;45.666667;4.85;1.5
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;14;Saint-Fons;69190;69199;45.7;4.866667;1.62
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;14;Solaize;69360;69296;;;
Sud-Est;82;Rhône-Alpes;Lyon;69;Rhône;Lyon;14;Vénissieux;69200;69259;45.683333;4.883333;1.75
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Achey;70180;70003;47.566667;5.6;1.78
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Ancier;70100;70018;47.45;5.633333;1.66
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Andelarre;70000;70019;47.583333;6.1;0.67
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Andelarrot;70000;70020;47.583333;6.1;0.67
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Angirey;70700;70022;47.45;5.783333;1.3
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Apremont;70100;70024;47.4;5.55;1.96
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Arc-lès-Gray;70100;70026;;;
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Argillières;70600;70027;47.666667;5.633333;1.66
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Aroz;70360;70028;47.616667;6;1
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Arsans;70100;70030;47.366667;5.633333;1.91
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Attricourt;70100;70032;47.483333;5.4;2.5
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Autet;70180;70037;47.55;5.7;1.42
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Autoreille;70700;70039;47.366667;5.816667;1.91
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Autrey-lès-Gray;70100;70041;47.483333;5.5;2.14
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Auvet-et-la-Chapelotte;70100;70043;47.516667;5.516667;2.08
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Avrigney-Virey;70150;70045;;;
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Baignes;70000;70047;47.583333;6.05;1.28
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Bard-lès-Pesmes;70140;70048;47.266667;5.633333;2.64
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Battrans;70100;70054;47.433333;5.633333;1.66
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Bay;70150;70057;47.283333;5.716667;2.52
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur;70100;70058;;;
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Beaumotte-lès-Pin;70150;70060;47.316667;5.833333;2.28
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Bonboillon;70150;70075;47.333333;5.7;2.16
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Bonnevent-Velloreille;70700;70076;;;
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Bouhans-et-Feurg;70100;70080;47.483333;5.5;2.14
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Bourguignon-lès-la-Charité;70190;70088;;;
Est;43;Franche-Comté;Besançon;70;Haute-Saône;Vesoul;1;Boursières;70000;70090;47.616667;6.05;1.24
